isi
1.220100843790790535e+00
9.311350872893767727e-01
1.020519706968618268e+00
9.136586605367821301e-01
1.046348724311608969e+00
1.035331828701202994e+00
1.738238433749209166e+00
1.229430711514292396e+00
6.647544519735808510e-01
9.722791193334910931e-01
5.978207343086963110e-01
1.218764888748819164e+00
1.265969880912403589e+00
1.370181016187217438e+00
1.131163289419377271e+00
1.336347175141906485e+00
1.207205954204687792e+00
8.553060818724289582e-01
9.987297007458635356e-01
1.279763017808846826e+00
7.529020334053844188e-01
8.000888721036532036e-01
9.842855076643317602e-01
1.405105499467013130e+00
1.045240621908187784e+00
7.264294545147230719e-01
7.228535621673187750e-01
8.706677152903578021e-01
7.316417857903740884e-01
8.595266684333920937e-01
9.117735104607384011e-01
1.282249810823744562e+00
8.194262312129036996e-01
1.150122183224421502e+00
1.359418816805917141e+00
7.597592910241629527e-01
6.341484543246669325e-01
1.049989177822626685e+00
7.428750987700656339e-01
6.672062229477319084e-01
1.292936274884218806e+00
7.945020248671725849e-01
1.098600022652873154e+00
7.781629361194800643e-01
8.901294189203734497e-01
8.182929887690969517e-01
8.478544587399536869e-01
1.379267906731870719e+00
1.327533854230461552e+00
4.658089577007831217e-01
1.114266358206644769e+00
1.651824679247444916e+00
1.337609456564775812e+00
6.632368726175379425e-01
7.165558475012770989e-01
9.900487169498156659e-01
9.486393976715005172e-01
1.267626088389631756e+00
1.050602227538851574e+00
8.106451023609563267e-01
9.511198609839739415e-01
1.683320610715492327e+00
1.057887247097569317e+00
1.092580961212215263e+00
7.535589558305074709e-01
9.589246431248623637e-01
9.316379313431945031e-01
8.215405487776696880e-01
7.277836616608936993e-01
9.951540746456385422e-01
6.599358449163448270e-01
9.895995889521065347e-01
1.083938634430293924e+00
8.379175069208921744e-01
1.452730315240474912e+00
6.532247955677799034e-01
6.583828838501266656e-01
7.128626748465750618e-01
9.736927446994043667e-01
8.172247403651701214e-01
9.456543158051389231e-01
1.134452524169379029e+00
1.362643860036002019e+00
1.025096661959396416e+00
7.104809335319528518e-01
1.211350998848839566e+00
1.165378134715616243e+00
1.174372370064262983e+00
1.143420645060807317e+00
7.411962449745781445e-01
8.910037595932893684e-01
1.025584735270712589e+00
1.135058762895447604e+00
8.980750000392653254e-01
1.181288205141232117e+00
5.504204947081935417e-01
7.252386097613806593e-01
1.386031633169508837e+00
1.013974179350130456e+00
1.047764504597383795e+00
1.410792184489060075e+00
1.109286763087728556e+00
1.099849446101399675e+00
1.276017619369978151e+00
7.602560338264245932e-01
1.327651409683330064e+00
8.738942587374247672e-01
6.745912443662075431e-01
1.105276337080047355e+00
1.035681049460225545e+00
1.074190784323209913e+00
6.771263772614175558e-01
1.236418583359636836e+00
7.364328267824427066e-01
1.115712579101475255e+00
1.131983882022178367e+00
1.224617042590406601e+00
1.683871049403146580e+00
1.289451697389441209e+00
7.886307369166405401e-01
6.846372412843252375e-01
1.525138114591367167e+00
9.161761417037979083e-01
1.157596210633645040e+00
1.588967226399709221e+00
6.888530505870217313e-01
5.896746336939082678e-01
8.603218084378857489e-01
6.006341304306967999e-01
1.344936560437541173e+00
9.872699632761910982e-01
1.017133623714047586e+00
1.013881592752003513e+00
8.533144045635978614e-01
1.012754443608149479e+00
1.328577504720595881e+00
9.552217029445223551e-01
1.005021553823116864e+00
1.304855503788805215e+00
1.310681332925512477e+00
1.185706735627752195e+00
1.147195159790416197e+00
1.110216087310011535e+00
9.169192041020153283e-01
1.228560131950571011e+00
1.044475734971763270e+00
1.208942485707129810e+00
8.315535741984154683e-01
5.872950840486929058e-01
6.845202397497792690e-01
1.037712183203675087e+00
1.053287562244569209e+00
1.090909661452883039e+00
1.504513152333356141e+00
1.028075391378141079e+00
1.178951823622510497e+00
1.241163442138209172e+00
5.977896079892026648e-01
5.811220907474700104e-01
7.257051914171143148e-01
6.501127894845741828e-01
9.610734010487340662e-01
1.163015394043007023e+00
8.252398778272724833e-01
9.324525944727486415e-01
7.863789387346735715e-01
9.535065295423894582e-01
1.016194338769335959e+00
8.496761104923060692e-01
1.224779943488024436e+00
1.046534670245840681e+00
9.794317258539980697e-01
5.628410201439154603e-01
6.147890376213778207e-01
9.180159272356552824e-01
1.149670207020494495e+00
1.279393218578892100e+00
8.973835799246722145e-01
1.101408662989875831e+00
1.181500300889996247e+00
1.241949113550195216e+00
1.367749177961558926e+00
7.700424551990003863e-01
1.541745970239707386e+00
9.130259672918671354e-01
7.816289131305708127e-01
7.540826229476479403e-01
8.792063341825531175e-01
8.179664854813041286e-01
1.018344192920962676e+00
7.045144061028046911e-01
1.246275551226558420e+00
8.368270522042065007e-01
1.028342906472991425e+00
9.420663778010491818e-01
1.657376516472275130e+00
5.956705442882926915e-01
7.937447111956873469e-01
1.168852529286794839e+00
8.706884319627541391e-01
9.037528308910666164e-01
1.023806451905863613e+00
7.289186169993391307e-01
1.375811935467434521e+00
8.348765915904158286e-01
7.056801682873341530e-01
1.526776717061418820e+00
9.401031689297564276e-01
1.170481777038137716e+00
6.591126413957808516e-01
1.133708902932454077e+00
8.091168319403981846e-01
1.319915669562845784e+00
1.546952612819672446e+00
5.708238949481618807e-01
8.623143403206650071e-01
8.439022988082109933e-01
7.776930954690269848e-01
1.144151658204730193e+00
1.238129869852537590e+00
9.225700524752166176e-01
1.387111462763958691e+00
1.027778716619759614e+00
1.014081514743403467e+00
1.063722462191244222e+00
1.142751532622495958e+00
6.241795632635530611e-01
1.129213418884852826e+00
1.622248083495939852e+00
8.836524071316030904e-01
7.484789579863282416e-01
1.349560150033463524e+00
1.487408684594845099e+00
8.285276527742709840e-01
1.587625939186745327e+00
7.422815151268048472e-01
1.146244115050854218e+00
1.016287452420761461e+00
1.294724516285009175e+00
8.399702740238733645e-01
9.644584980799930651e-01
8.863421464648093551e-01
8.400179566558603206e-01
5.497025653335596562e-01
9.237449688090746402e-01
1.173892028361569029e+00
6.640284965089988667e-01
1.319582109847465601e+00
1.081748839589020461e+00
8.494349673467843642e-01
7.029638845773462652e-01
1.110761341782386502e+00
1.082595494070424325e+00
1.054102557136039175e+00
8.542232908627401811e-01
8.903841962699877710e-01
1.252438485421001779e+00
6.471026065371000557e-01
1.191614324730919883e+00
1.027922222835232047e+00
1.192958932746740253e+00
1.695167660774144380e+00
1.018531692951693879e+00
1.467630721037185282e+00
1.074353718766457799e+00
1.637314660044971504e+00
1.274684481682204495e+00
6.728253402466906063e-01
1.365106902010069234e+00
9.324094464150960437e-01
6.335993627360504421e-01
1.149957971355512143e+00
7.271141126367819396e-01
6.944237036745111169e-01
1.079380605467845866e+00
1.239578599482226373e+00
1.543009122913793441e+00
1.647591856457712334e+00
1.313673352187309185e+00
6.935985658144766530e-01
5.147637195850046643e-01
1.392388525059687021e+00
1.831521924044220651e+00
9.406686481502517516e-01
9.847648646222588731e-01
6.656860594137558040e-01
1.061426857290624914e+00
1.329287067843912151e+00
8.890740131298680016e-01
1.102356501116513288e+00
1.344329363748503869e+00
1.173249709960011877e+00
7.972959182448821069e-01
8.179015400813872683e-01
1.087294070495940845e+00
1.143891096745681235e+00
1.096387634854416593e+00
7.389118366529279225e-01
1.340592722536185555e+00
8.887752935053613301e-01
9.939283587535781006e-01
1.111762800030925202e+00
9.505203836267892559e-01
7.728677474589233931e-01
8.377744736152086258e-01
6.644760682100155913e-01
9.134041204306957429e-01
9.580543635980531825e-01
9.474191264064262263e-01
6.785026136331090418e-01
1.066705302230033681e+00
1.406760668344184673e+00
1.019469314655928605e+00
7.114544873123730406e-01
9.754729840555191878e-01
1.109135430241759313e+00
1.028461588258618553e+00
8.079331594834426866e-01
8.652970193221795059e-01
9.875141175965268525e-01
9.010105397172024633e-01
8.236482773900055676e-01
1.588117827233665347e+00
6.960774319991578363e-01
8.419449775653491397e-01
1.548477617695362740e+00
9.725825597630304298e-01
1.309529713180255683e+00
1.339594661280035126e+00
6.521652018119998839e-01
1.212002645133068324e+00
1.441976906074216247e+00
1.297542226789744069e+00
7.309155732205817602e-01
1.351262759592255724e+00
1.754261236093434206e+00
1.033856159964552823e+00
8.385729324070611002e-01
5.540221022376595750e-01
1.033882869913181679e+00
1.006396109247733373e+00
1.351388051647929966e+00
6.742920129081561020e-01
6.852840862955948964e-01
1.063596952198735845e+00
1.144433584818987271e+00
1.362535607863441633e+00
1.069587616089089588e+00
1.000426198196826322e+00
1.132423936226458094e+00
9.147829944755092590e-01
1.239922965988229153e+00
1.125286735229415136e+00
8.744317494948971037e-01
1.134147280335512153e+00
8.311849338527228515e-01
8.677705767072777521e-01
1.617871138400227560e+00
1.608910671599451891e+00
1.065954401023823994e+00
1.092840205151922373e+00
1.471977168309482220e+00
1.289613506678620292e+00
6.742974454152645958e-01
9.291707760756197088e-01
1.247287878706294872e+00
1.190870368431733661e+00
1.043927922291041588e+00
1.078521676577167021e+00
1.476674966019905666e+00
9.971762038392262273e-01
1.236784505621588703e+00
1.388109784955064319e+00
8.261509474964742195e-01
1.181538481662033568e+00
9.812105071156261848e-01
1.110723000161764729e+00
8.815165402366410552e-01
1.290731555241423800e+00
1.048784743197379798e+00
9.180802557385362439e-01
6.480206392249542313e-01
1.410105658933164197e+00
1.032110867311055058e+00
7.912709345955960538e-01
5.299927621643658604e-01
1.287309509344630731e+00
1.405343928552266863e+00
9.027569883526340710e-01
1.298854491980758530e+00
9.416346400999521249e-01
1.270803137320877907e+00
7.951810223247389731e-01
9.972036395478336424e-01
5.629371643612860465e-01
1.381464181857742890e+00
7.641935852244370331e-01
7.329319134489995502e-01
1.243199802981686419e+00
9.552177240750686638e-01
9.478958029918294059e-01
1.301876934398986219e+00
8.063032924949420366e-01
9.438824692154476059e-01
8.354146232892013524e-01
7.270089495701007598e-01
5.621586594180352225e-01
1.214980061179278481e+00
1.754637733393291432e+00
9.555042666040137744e-01
8.569817116737789009e-01
1.251696761869372621e+00
7.683781136575872361e-01
1.493395190620527835e+00
1.151700147040136457e+00
9.719116231559736807e-01
1.060310222121193302e+00
1.045015634631754065e+00
1.200656631350309311e+00
6.724106011880668365e-01
1.259869750072163397e+00
1.001243725376774973e+00
1.669287075012780619e+00
1.724714345072932753e+00
9.665435452188855248e-01
1.370096515027430906e+00
9.914946144669989359e-01
9.317593993605589597e-01
7.173411202512010032e-01
5.777019553986876277e-01
1.075518878519758248e+00
9.819955162515533464e-01
6.150947937183447456e-01
9.847516446930297818e-01
1.457019105558577943e+00
1.023427800556161893e+00
7.096818639771718118e-01
1.383594251563007527e+00
9.458221310444626662e-01
1.120761038641406415e+00
1.379128414688358895e+00
1.192766905680661349e+00
8.286014474930281093e-01
1.038107174644297581e+00
1.011305986098241627e+00
6.240710105196757285e-01
9.683943815295195101e-01
1.161341692416213212e+00
1.413582468599849040e+00
1.296128222192640900e+00
9.050728357610428043e-01
1.276594656462049393e+00
1.091166138783227435e+00
9.810186661647070094e-01
6.926542790943774897e-01
1.054494100977007687e+00
7.986672230846623144e-01
9.333785217639010146e-01
1.013689324609966080e+00
5.874820349125533525e-01
1.256947781950170873e+00
9.541489449383592225e-01
8.137310704556938168e-01
1.209707675413608019e+00
1.630187703272427902e+00
1.962702431408488435e+00
1.197193936812906978e+00
8.967749130415542114e-01
6.699358902133942806e-01
9.800290790071973790e-01
9.610052569399835098e-01
1.085689720038863548e+00
1.133184466341846219e+00
8.817402023663682975e-01
7.092102623131792960e-01
1.755754939064398945e+00
9.128889556795977134e-01
1.070098600436167224e+00
9.695565804592883863e-01
1.075056058170574591e+00
6.390015046266915855e-01
1.299972254839530050e+00
8.654576872561148271e-01
1.211828429703095233e+00
9.772385638903245964e-01
1.937358480358255974e+00
1.680625602968984778e+00
1.678870788327059937e+00
8.993704215082858333e-01
9.471796397671881085e-01
8.803611463554100736e-01
1.187822255559940920e+00
1.211214786585332437e+00
1.264051807399346306e+00
9.433235575689347119e-01
6.462518238550370997e-01
1.055235786089050665e+00
9.559562865177692048e-01
1.120675087644440682e+00
8.943115513578481224e-01
9.911151013551917632e-01
9.698468768815996510e-01
1.220292774192378360e+00
9.050183278792859332e-01
1.402043053095871405e+00
8.151613261077264028e-01
1.212298350094789923e+00
7.743596862965518302e-01
1.040447572017617617e+00
1.098613059010084658e+00
1.494116841927562334e+00
9.567851668503439821e-01
1.166331011823948494e+00
1.495161749855877575e+00
8.701917780749028886e-01
6.453992726220707521e-01
6.303567169082354704e-01
1.338723379579820127e+00
7.714948313999392404e-01
8.814215851458016004e-01
1.439929105354327055e+00
1.708675127614302180e+00
8.031213773952594615e-01
1.209910451217577343e+00
1.088297288550419850e+00
9.801566549187989974e-01
1.089202552742875474e+00
1.079321762392597694e+00
9.683250517135332247e-01
1.422964208513980422e+00
1.962110416990665351e+00
7.677015664032919018e-01
1.017646206838336731e+00
9.293467999615078190e-01
1.006192905217132116e+00
1.130604126742050353e+00
5.613776481677295038e-01
1.290494882593761439e+00
8.199132468839762655e-01
8.394794757080308312e-01
1.488180453583407337e+00
9.595080168094781703e-01
8.412158784076940732e-01
7.148749747702488611e-01
9.084706340559346449e-01
1.087728195580485169e+00
9.553056229839680391e-01
7.295020466296929795e-01
8.517287377626241440e-01
8.993518610521830103e-01
6.561081689708680997e-01
4.844796104025559935e-01
8.818116401446590702e-01
1.019492032814796056e+00
6.800292962925330587e-01
7.319309928121930930e-01
1.087701672909271888e+00
7.458620474790585986e-01
1.040277971368888554e+00
9.322645018230201197e-01
8.479771841506094088e-01
1.007608830160638513e+00
1.133427961733825429e+00
8.210603980335348107e-01
1.594809347601398253e+00
9.823897196092490347e-01
7.165990796014143349e-01
1.158972957043583829e+00
6.174189006009134228e-01
1.506734433631220949e+00
9.152146271780855491e-01
7.668013679051868259e-01
6.141978489463250090e-01
1.161828734508238092e+00
1.341020008986321788e+00
9.168809670767410491e-01
1.141888463265178233e+00
9.372663782252059761e-01
1.002339090730578919e+00
9.981823067145192407e-01
1.237116260910449572e+00
8.745298580538489741e-01
9.309485012696785411e-01
1.193510935122774397e+00
1.214936165734785467e+00
9.392502899863708343e-01
1.490724049233423054e+00
1.181761792434237623e+00
8.126941743125715156e-01
8.790021368944165303e-01
7.580538511047557604e-01
9.111422687664691988e-01
8.780914197627414097e-01
9.640082116044658145e-01
7.560459399844281503e-01
7.095891968233563052e-01
8.956342804162026328e-01
9.058574738844327179e-01
6.939546447489262082e-01
1.205503609206191484e+00
1.691069439756459403e+00
1.208229683221864637e+00
1.615731896501218179e+00
1.134589979073459709e+00
6.912834441938242591e-01
1.080699456999284491e+00
8.036773046627566641e-01
7.387480127021290865e-01
1.079637529337101665e+00
9.140796553497133603e-01
7.653519087618353423e-01
9.450440861475933874e-01
1.211986912268160799e+00
8.851313342941681261e-01
1.015299247146317807e+00
7.403928786002231810e-01
1.001578997116727487e+00
7.507245120441695674e-01
1.006688097846564212e+00
9.654704008668922866e-01
5.334417946052262272e-01
1.122993868931981609e+00
1.079462359044426778e+00
1.032147101131277056e+00
9.000607498136156126e-01
1.243745603598552796e+00
9.234480169064864796e-01
8.215049976422408307e-01
7.267843374893612207e-01
8.507931157500747688e-01
5.897224640458080813e-01
9.841135943779196760e-01
1.058150715002072140e+00
1.688689482294716715e+00
1.040124027700103371e+00
6.878538986785631693e-01
1.091705806068025808e+00
1.000557828863683385e+00
9.126672033029172848e-01
9.934307138412294957e-01
7.194398377689464885e-01
9.734816387267734017e-01
1.583051471759123752e+00
1.006512672547026810e+00
1.730313677247006687e+00
1.015908370547352835e+00
7.909885662879534429e-01
8.290604775848771091e-01
8.953051526399814497e-01
6.173182230668188275e-01
1.287591056790724942e+00
1.615426921824055784e+00
1.052922137424698201e+00
1.088606001871069262e+00
7.518170684634731815e-01
1.040751225958517212e+00
5.787928068664427439e-01
7.349219627043789282e-01
1.242413649716896495e+00
1.175450600900935560e+00
7.441438207825142870e-01
9.992318075329339466e-01
1.212811368352781027e+00
5.895235563719866123e-01
1.206828997680075677e+00
9.618647933972918063e-01
1.322938692913662173e+00
1.143144657849131995e+00
7.205774082462221841e-01
1.058486510222050647e+00
1.179547745765063604e+00
1.157502762233196369e+00
1.071247156029932590e+00
1.702034627398941735e+00
9.396444691134090421e-01
1.417762587615220893e+00
9.664384037648462433e-01
1.096010215364674023e+00
1.576923878684106883e+00
8.208677221678293279e-01
7.241529681382349315e-01
1.070830630624616697e+00
1.262024980679424147e+00
8.243695808244489998e-01
9.729131360816685170e-01
7.738222996743073789e-01
1.323481175848166824e+00
1.206957573667230887e+00
1.244159002489981347e+00
8.228181011874510231e-01
9.362623914007689452e-01
1.368591033633111964e+00
7.649121190918756197e-01
1.109448092838617450e+00
1.102580224289258171e+00
6.907567611314618938e-01
1.132558127892165922e+00
7.871500890097676839e-01
1.158172310193727128e+00
9.353729544990714295e-01
1.564202800929717307e+00
1.286358123243457774e+00
6.014260620408544700e-01
7.735212370317857689e-01
1.028491792197178123e+00
1.018415136265087284e+00
1.008048333315635370e+00
8.423537939008562958e-01
9.684042313359475518e-01
1.349129190859992722e+00
1.252407477388329360e+00
1.434290318886713322e+00
6.885905007830014357e-01
7.424172741383560092e-01
9.568786496245185180e-01
7.757488931749942918e-01
7.945393697461096139e-01
1.616391734643845002e+00
7.607563813937792130e-01
1.477144125882998704e+00
8.342683635271680442e-01
9.997412615049949824e-01
7.590987862057064772e-01
7.802037527752070378e-01
8.187512134478485137e-01
1.107266938901858122e+00
5.772572133168155650e-01
7.478549379577278389e-01
1.853793174115749620e+00
8.360667159077604937e-01
1.007412656448204213e+00
1.177679915515323694e+00
7.187025904796982001e-01
1.049581020769257522e+00
1.475847608962950863e+00
1.461241096222232860e+00
1.102776363429307516e+00
8.592979213321573217e-01
1.049976182912687683e+00
6.566692076069643447e-01
9.391428483238049019e-01
8.459425195039258494e-01
1.624810969904684210e+00
1.041396529892232081e+00
9.227118759245497293e-01
1.145200030609184960e+00
8.746111265878364627e-01
9.603917789898189783e-01
1.360098498324454397e+00
9.302030487897996469e-01
8.722464582510139897e-01
4.571061481621458422e-01
1.515355447105109388e+00
9.565896670517566314e-01
7.497298228573920920e-01
1.039724114121825638e+00
9.265529481373315779e-01
1.223219698757803675e+00
1.388860079490955135e+00
7.377088998685552568e-01
7.446667882391658777e-01
6.571783014174064075e-01
7.641255232414404519e-01
1.217705225190451879e+00
9.564114622150705625e-01
1.447421549727132328e+00
1.210148647180787407e+00
1.127055622976744331e+00
9.072949522628233066e-01
1.021736991313508369e+00
1.375316454790182830e+00
1.053079558938782911e+00
1.051512873702386219e+00
1.154374143656029750e+00
1.501696968326946102e+00
1.186500272047731119e+00
1.348783120372307520e+00
1.162414502765256374e+00
1.456084113995934626e+00
1.236762786891550281e+00
1.068751501379212154e+00
1.052635828671438345e+00
8.840259655576935272e-01
9.231581154767537489e-01
1.494602048914671188e+00
7.803138638718366549e-01
1.251446589736298076e+00
1.273813203875278077e+00
7.390105697018037878e-01
6.830024001397404509e-01
7.150509956496399200e-01
1.352757763105088218e+00
1.548956017995121837e+00
8.263565798980467836e-01
7.443302106043694355e-01
1.198272443869369264e+00
1.035568070452694167e+00
7.038611586680637577e-01
1.356728356408183567e+00
8.096704897208181206e-01
1.398781093335757841e+00
1.440334255205790948e+00
1.198423437448566942e+00
9.654086465456798161e-01
1.209595396091049047e+00
1.114385680439685444e+00
7.132125810637134355e-01
1.017739830687660607e+00
9.720083122616935967e-01
7.022639898291120897e-01
9.977388314639517031e-01
2.239356941814961921e+00
1.163012018658025060e+00
1.006872865114132320e+00
1.076850483613018383e+00
8.534471702471734256e-01
1.713683349215352925e+00
1.214506536878676934e+00
9.790151668708984012e-01
9.727014681842716115e-01
1.649637665233391948e+00
1.727843822778959870e+00
8.734515901166484131e-01
1.117927013720370510e+00
8.483753454311340203e-01
9.819605488222871159e-01
1.157820381628720474e+00
1.217048988280916566e+00
7.049389493938250650e-01
1.037398544311322501e+00
7.022277977851614228e-01
6.995452909970876210e-01
9.640122968654485369e-01
8.899870657488386794e-01
1.104593040339618026e+00
2.288562901458744303e+00
1.145493206177320200e+00
1.489770948148094964e+00
7.697234808052496602e-01
1.250151093948102421e+00
8.782278768522168155e-01
1.166286041352403435e+00
1.016445986514826538e+00
9.261134463986953058e-01
9.973777537446711916e-01
7.362558251904285367e-01
1.296895977920604182e+00
1.124198501835559583e+00
1.085603240104858536e+00
9.062127118471163811e-01
8.413685094527326713e-01
1.090074529812905313e+00
1.086460164691327446e+00
1.038578205655683373e+00
9.706585643818048670e-01
9.682716389625635189e-01
7.438161860971468364e-01
1.483226675218530133e+00
1.070832787381926110e+00
6.971479528124570058e-01
1.290643336106698680e+00
6.025645738558867981e-01
5.820883326614476605e-01
1.321846318930224973e+00
9.645491590821174688e-01
9.823847734495967376e-01
8.018737571478389281e-01
6.742548465858960727e-01
8.043028060349777242e-01
7.644784072146402210e-01
1.235160385323746279e+00
1.242946172903947044e+00
7.830526917106889195e-01
7.899502579056697504e-01
1.057538722545412258e+00
1.024506076107531527e+00
1.263354077404345688e+00
9.699269088619179024e-01
1.460847088020102769e+00
7.537035705066622571e-01
1.210095523135392259e+00
5.935315445682224356e-01
1.152272051595204294e+00
1.055770590920708463e+00
7.681190591091726638e-01
8.459845398911149950e-01
1.178207148270439708e+00
1.101726024176775010e+00
1.302024769472004184e+00
1.028207678795458380e+00
1.049807882547994620e+00
1.116089548505004414e+00
1.048715700045301569e+00
1.203194249046544817e+00
1.103097366770195764e+00
4.875100927933681549e-01
6.413478458281074435e-01
1.228738786298830821e+00
1.032484644706568977e+00
8.552439022818698611e-01
8.544141273897677413e-01
1.317033875458258674e+00
6.975676628694494896e-01
6.629095295309090918e-01
1.167610745828028040e+00
1.013544140555973527e+00
1.270444526849780154e+00
1.236100947807695194e+00
1.281832793351500799e+00
1.087870935112202675e+00
9.013421889168417023e-01
7.749583261361930875e-01
9.888776604303689544e-01
7.357192866219937066e-01
9.351017650244024537e-01
1.273675497706701742e+00
8.096166080340750915e-01
9.460775568374006905e-01
1.268501334234032996e+00
1.221364275464628557e+00
7.936343902266449479e-01
6.361402463428865728e-01
8.235255424681692249e-01
7.252949881080691386e-01
1.005414791553173037e+00
8.499265970304868967e-01
1.733872199090124466e+00
1.084468487092151490e+00
6.293160106342111648e-01
8.712544806910378359e-01
9.698061679425238335e-01
8.343181444680549674e-01
9.333757168952507843e-01
7.184426194167762292e-01
1.249151169705688291e+00
9.700506285587281452e-01
6.810648669956519408e-01
1.001662205292412011e+00
9.243734184653524810e-01
6.766902049511954731e-01
7.618911176283142961e-01
8.254420524552149585e-01
1.054023464880113448e+00
1.028375015627761790e+00
1.465199534258975422e+00
8.044663111885637097e-01
1.488485350298884180e+00
9.667330580544830632e-01
1.151845660625665291e+00
8.027855569932140778e-01
8.853322404627286257e-01
1.447564017340143394e+00
8.139963223589902208e-01
7.749833050485055441e-01
1.057531632614349126e+00
7.038564212069702286e-01
6.572231896140356966e-01
1.004129135893012004e+00
1.135974575274707243e+00
8.136943459484338170e-01
1.258822152438909603e+00
8.130491526506936628e-01
6.287171101764517100e-01
8.223208190361782632e-01
8.480465335438890362e-01
1.407889472791233443e+00
1.373447164361654149e+00
7.371906081203885019e-01
1.169016994707697821e+00
5.339691124892138596e-01
1.014886322030297716e+00
1.456628496465264266e+00
9.088113851956700628e-01
9.126630726066153887e-01
5.644803262707734914e-01
8.621397575055862461e-01
5.311363099031033430e-01
1.684544470458446686e+00
1.174707980676108710e+00
7.971569922098564742e-01
6.615452551241421952e-01
1.003217199847275642e+00
1.000207583668152322e+00
1.315567077425616516e+00
1.169286382419411074e+00
1.648982359056337055e+00
9.384403615014167421e-01
7.261485155343956333e-01
7.984217146115071273e-01
1.002789487415452596e+00
9.108464811605012645e-01
1.141980494147360803e+00
8.882894007372087453e-01
1.020548754695178362e+00
1.443141183428767960e+00
6.258637566667605290e-01
9.163887601125331184e-01
7.528598782605724349e-01
8.689835828720645639e-01
6.653546229951180502e-01
1.028187209566916005e+00
8.578406595941269197e-01
1.521677153751386680e+00
1.021839069285685575e+00
9.023318264707058667e-01
1.032938336219077602e+00
1.093694632404058398e+00
1.110383465905859124e+00
8.158078875898858717e-01
1.140695986787104488e+00
6.837608409922191210e-01
1.013712601299091354e+00
9.849780160106661464e-01
1.290074230857464865e+00
8.974944924224435017e-01
1.062643853267908778e+00
1.572594004251879785e+00
8.403364756150578652e-01
7.889229802045025775e-01
7.867556027888018555e-01
1.252752748004350769e+00
9.284075273192379241e-01
1.455000201677506766e+00
1.321519449867189389e+00
9.996659645443295439e-01
1.215278841801895160e+00
1.103348929822980162e+00
1.393433998442052513e+00
1.571907012278778160e+00
